EX_h(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_no3(e)	-0.16449264341266528	-0.24114761600175907	-0.31780258859384136	-0.3942877254875709	-0.47073603642375134	-0.5471843473599362	-0.6236326582986855	-0.7000809692322982	-0.7765292801684903	-0.8529775911046782	-0.929425902040858	-1.0058742129770266	-1.0823225239251368	-1.1587708348494163	-1.2352191457855624	-1.3116674567217659	-1.3881157676579878	-1.464564078594156	-1.5410123895303862	-1.6174607004664963	-1.6939090114026876	-1.7703573223302598	-1.846785712395253	-1.92320111126892	-1.9996165101424923	-2.0760298069190126	-2.152437686076179	-2.2288455652333696	-2.305253444390599	-2.381661323547747	-2.4580692027049604	-2.5344770818620757	-2.610884961019297	-2.6872928401765357	-2.7637007193336447	-3.108682133134393	-4.282651720254269	-5.443570738970735	-6.581760236752349	-7.705500799814281
EX_o2(e)	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618	-2.2618
EX_pi(e)	0.0	0.0	0.0	-3.3704150581570502e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.062528091708373e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3553602684623911e-12	0.0	0.0	0.0	0.0	3.9616310232304386e-11	0.0	0.0	-3.7125857943465235e-12
EX_sucr(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_fru-B(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_glc-A(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_so4(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_hco3(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_so3(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_h2s(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_nh4(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_asn-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_gln-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_etoh(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_ac(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_lac-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_tsul(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_fe2(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_fe3(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_mg2(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_ala-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_arg-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_asp-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cys-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_glu-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_gly(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_his-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_ile-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_leu-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_lys-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_met-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_phe-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_pro-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_ser-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_thr-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_trp-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_tyr-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_val-L(e)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_photonVis(e)	-100.0	-150.0	-200.0	-250.0	-300.0	-350.0	-400.0	-450.0	-500.0	-550.0	-600.0	-650.0	-700.0	-750.0	-800.0	-850.0	-900.0	-950.0	-1000.0	-1050.0	-1100.0	-1150.0	-1200.0	-1250.0	-1300.0	-1350.0	-1400.0	-1450.0	-1500.0	-1550.0	-1600.0	-1650.0	-1700.0	-1750.0	-1800.0	-1850.0	-1900.0	-1950.0	-2000.0	-2050.0
PRISM_blue_LED_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRISM_red_LED_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRISM_white_LED_M	90.9090909090909	136.36363636363637	181.8181818181818	227.27272727272728	272.72727272727275	318.1818181818182	363.6363636363636	409.0909090909091	454.54545454545456	500.0	545.4545454545455	590.9090909090909	636.3636363636364	681.8181818181818	727.2727272727273	772.7272727272727	818.1818181818182	863.6363636363636	909.0909090909091	954.5454545454545	1000.0	1045.4545454545455	1090.909090909091	1136.3636363636363	1181.8181818181818	1227.2727272727273	1272.7272727272727	1318.1818181818182	1363.6363636363635	1409.090909090909	1454.5454545454545	1500.0	1545.4545454545455	1590.909090909091	1636.3636363636365	1681.8181818181818	1727.2727272727273	1772.7272727272727	1818.1818181818182	1863.6363636363635
PRISM_green_LED_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRISM_solar_litho_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_410(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_430(u)_M	0.24758136363636365	0.37137204545454544	0.4951627272727273	0.6189534090909091	0.7427440909090909	0.8665347727272728	0.9903254545454546	1.1141161363636363	1.2379068181818182	1.3616975	1.4854881818181818	1.6092788636363637	1.7330695454545455	1.8568602272727273	1.9806509090909092	2.104441590909091	2.2282322727272725	2.3520229545454545	2.4758136363636365	2.5996043181818185	2.723395	2.8471856818181815	2.9709763636363635	3.0947670454545455	3.2185577272727275	3.3423484090909095	3.466139090909091	3.5899297727272725	3.7137204545454545	3.837511136363636	3.9613018181818185	4.0850925	4.208883181818182	4.332673863636364	4.456464545454545	4.580255227272728	4.704045909090909	4.827836590909091	4.951627272727273	5.075417954545454
RPSI_450(u)_M	12.357102363636365	18.535653545454547	24.71420472727273	30.892755909090916	37.071307090909094	43.24985827272728	49.42840945454546	55.60696063636364	61.78551181818183	67.96406300000001	74.14261418181819	80.32116536363638	86.49971654545456	92.67826772727273	98.85681890909092	105.0353700909091	111.21392127272728	117.39247245454547	123.57102363636366	129.74957481818183	135.92812600000002	142.1066771818182	148.28522836363638	154.46377954545457	160.64233072727276	166.82088190909093	172.99943309090912	179.17798427272726	185.35653545454545	191.53508663636364	197.71363781818184	203.892189	210.0707401818182	216.24929136363636	222.42784254545455	228.60639372727275	234.78494490909094	240.96349609090913	247.14204727272732	253.3205984545455
RPSI_470(u)_M	17.27017590909091	25.905263863636367	34.54035181818182	43.17543977272727	51.810527727272735	60.44561568181818	69.08070363636364	77.7157915909091	86.35087954545455	94.9859675	103.62105545454547	112.25614340909091	120.89123136363636	129.5263193181818	138.16140727272727	146.79649522727274	155.4315831818182	164.06667113636365	172.7017590909091	181.33684704545456	189.971935	198.60702295454547	207.24211090909094	215.87719886363638	224.51228681818182	233.1473747727273	241.78246272727273	250.41755068181817	259.0526386363636	267.6877265909091	276.32281454545455	284.95790250000005	293.5929904545455	302.2280784090909	310.8631663636364	319.49825431818186	328.1333422727273	336.76843022727275	345.4035181818182	354.0386061363636
RPSI_490(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_510(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_530(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_550(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_570(u)_M	0.41746877972727275	0.6262031695909092	0.8349375594545455	1.0436719493181819	1.2524063391818183	1.4611407290454546	1.669875118909091	1.8786095087727275	2.0873438986363637	2.2960782885	2.5048126783636366	2.713547068227273	2.922281458090909	3.1310158479545454	3.339750237818182	3.548484627681818	3.757219017545455	3.965953407409091	4.174687797272727	4.383422187136364	4.592156577	4.800890966863636	5.009625356727273	5.2183597465909095	5.427094136454546	5.635828526318182	5.844562916181818	6.0532973060454545	6.262031695909091	6.470766085772728	6.679500475636364	6.8882348655	7.096969255363636	7.305703645227274	7.51443803509091	7.723172424954546	7.931906814818182	8.140641204681819	8.349375594545455	8.558109984409091
RPSI_590(u)_M	0.05319818181818182	0.07979727272727273	0.10639636363636364	0.13299545454545456	0.15959454545454546	0.1861936363636364	0.21279272727272727	0.2393918181818182	0.2659909090909091	0.29259	0.3191890909090909	0.34578818181818183	0.3723872727272728	0.39898636363636364	0.42558545454545454	0.4521845454545455	0.4787836363636364	0.5053827272727273	0.5319818181818182	0.5585809090909092	0.58518	0.6117790909090909	0.6383781818181818	0.6649772727272727	0.6915763636363637	0.7181754545454546	0.7447745454545456	0.7713736363636363	0.7979727272727273	0.8245718181818182	0.8511709090909091	0.87777	0.904369090909091	0.9309681818181819	0.9575672727272728	0.9841663636363637	1.0107654545454545	1.0373645454545457	1.0639636363636364	1.0905627272727272
RPSI_610(u)_M	0.0798013299909091	0.11970199498636364	0.1596026599818182	0.19950332497727274	0.23940398997272727	0.27930465496818185	0.3192053199636364	0.3591059849590909	0.3990066499545455	0.43890731494999996	0.47880797994545454	0.5187086449409091	0.5586093099363637	0.5985099749318182	0.6384106399272728	0.6783113049227273	0.7182119699181818	0.7581126349136365	0.798013299909091	0.8379139649045455	0.8778146298999999	0.9177152948954544	0.9576159598909091	0.9975166248863636	1.0374172898818181	1.0773179548772727	1.1172186198727274	1.1571192848681817	1.1970199498636365	1.2369206148590908	1.2768212798545455	1.3167219448499998	1.3566226098454546	1.396523274840909	1.4364239398363636	1.4763246048318182	1.516225269827273	1.5561259348227272	1.596026599818182	1.6359272648136363
RPSI_630(u)_M	1.281931818181818	1.922897727272727	2.563863636363636	3.2048295454545452	3.845795454545454	4.486761363636363	5.127727272727272	5.768693181818182	6.4096590909090905	7.050625	7.691590909090908	8.332556818181818	8.973522727272726	9.614488636363637	10.255454545454544	10.896420454545453	11.537386363636363	12.178352272727272	12.819318181818181	13.46028409090909	14.10125	14.742215909090907	15.383181818181816	16.024147727272727	16.665113636363635	17.306079545454544	17.947045454545453	18.588011363636365	19.228977272727274	19.86994318181818	20.510909090909088	21.151874999999997	21.792840909090906	22.433806818181818	23.074772727272727	23.715738636363636	24.356704545454544	24.997670454545457	25.638636363636362	26.27960227272727
RPSI_650(u)_M	12.737014	19.105521000000003	25.474028	31.842535	38.211042000000006	44.579549	50.948056	57.316563	63.68507	70.053577	76.42208400000001	82.790591	89.159098	95.52760500000001	101.896112	108.26461900000001	114.633126	121.00163300000001	127.37014	133.738647	140.107154	146.475661	152.84416800000002	159.21267500000002	165.581182	171.94968900000003	178.318196	184.686703	191.05521000000002	197.423717	203.792224	210.16073100000003	216.52923800000002	222.89774500000001	229.266252	235.63475900000003	242.00326600000002	248.37177300000002	254.74028	261.108787
